系列,年,地域,施設タイプ,客室稼働率
従業者10人以上,2022,山梨県,簡易宿所,27.6
従業者10人以上,2022,岐阜県,シティホテル,39.4
従業者10人以上,2022,岐阜県,ビジネスホテル,57.7
従業者10人以上,2022,岐阜県,リゾートホテル,35.8
従業者10人以上,2022,岐阜県,会社・団体の宿泊所,14.9
従業者10人以上,2022,岐阜県,全体,48.1
従業者10人以上,2022,岐阜県,旅館,48.6
従業者10人以上,2022,岐阜県,簡易宿所,23.2
従業者10人以上,2022,岡山県,シティホテル,52.9
従業者10人以上,2022,岡山県,ビジネスホテル,63.7
従業者10人以上,2022,岡山県,リゾートホテル,34.1
従業者10人以上,2022,岡山県,会社・団体の宿泊所,17.7
従業者10人以上,2022,岡山県,全体,58.0
従業者10人以上,2022,岡山県,旅館,37.8
従業者10人以上,2022,岡山県,簡易宿所,48.7
従業者10人以上,2022,岩手県,シティホテル,65.6
従業者10人以上,2022,岩手県,ビジネスホテル,63.0
従業者10人以上,2022,岩手県,リゾートホテル,38.7
従業者10人以上,2022,岩手県,会社・団体の宿泊所,46.2
従業者10人以上,2022,岩手県,全体,54.3
従業者10人以上,2022,岩手県,旅館,43.1
従業者10人以上,2022,岩手県,簡易宿所,34.2
従業者10人以上,2022,島根県,シティホテル,59.9
従業者10人以上,2022,島根県,ビジネスホテル,67.8
従業者10人以上,2022,島根県,リゾートホテル,43.4
従業者10人以上,2022,島根県,全体,61.1
従業者10人以上,2022,島根県,旅館,47.3
従業者10人以上,2022,島根県,簡易宿所,35.6
従業者10人以上,2022,広島県,シティホテル,56.7
従業者10人以上,2022,広島県,ビジネスホテル,57.8
従業者10人以上,2022,広島県,リゾートホテル,47.8
従業者10人以上,2022,広島県,会社・団体の宿泊所,26.8
従業者10人以上,2022,広島県,全体,53.4
従業者10人以上,2022,広島県,旅館,36.3
従業者10人以上,2022,広島県,簡易宿所,18.9
従業者10人以上,2022,徳島県,シティホテル,49.8
従業者10人以上,2022,徳島県,ビジネスホテル,56.7
従業者10人以上,2022,徳島県,リゾートホテル,56.3
従業者10人以上,2022,徳島県,会社・団体の宿泊所,19.4
従業者10人以上,2022,徳島県,全体,52.2
従業者10人以上,2022,徳島県,旅館,47.5
従業者10人以上,2022,徳島県,簡易宿所,25.5
従業者10人以上,2022,愛媛県,シティホテル,54.6
従業者10人以上,2022,愛媛県,ビジネスホテル,61.5
従業者10人以上,2022,愛媛県,リゾートホテル,38.5
従業者10人以上,2022,愛媛県,会社・団体の宿泊所,19.6
従業者10人以上,2022,愛媛県,全体,57.0
従業者10人以上,2022,愛媛県,旅館,47.1
従業者10人以上,2022,愛媛県,簡易宿所,24.3
従業者10人以上,2022,愛知県,シティホテル,55.5
従業者10人以上,2022,愛知県,ビジネスホテル,61.0
従業者10人以上,2022,愛知県,リゾートホテル,37.4
従業者10人以上,2022,愛知県,会社・団体の宿泊所,24.3
従業者10人以上,2022,愛知県,全体,56.3
従業者10人以上,2022,愛知県,旅館,30.3
従業者10人以上,2022,愛知県,簡易宿所,34.6
従業者10人以上,2022,新潟県,シティホテル,57.8
従業者10人以上,2022,新潟県,ビジネスホテル,62.5
従業者10人以上,2022,新潟県,リゾートホテル,27.2
従業者10人以上,2022,新潟県,会社・団体の宿泊所,40.3
従業者10人以上,2022,新潟県,全体,50.9
従業者10人以上,2022,新潟県,旅館,44.6
従業者10人以上,2022,新潟県,簡易宿所,21.4
従業者10人以上,2022,東京都,シティホテル,50.2
従業者10人以上,2022,東京都,ビジネスホテル,60.7
従業者10人以上,2022,東京都,リゾートホテル,31.8
従業者10人以上,2022,東京都,会社・団体の宿泊所,27.7
従業者10人以上,2022,東京都,全体,55.8
従業者10人以上,2022,東京都,旅館,50.2
従業者10人以上,2022,東京都,簡易宿所,50.1
従業者10人以上,2022,栃木県,シティホテル,55.0
従業者10人以上,2022,栃木県,ビジネスホテル,67.6
従業者10人以上,2022,栃木県,リゾートホテル,49.8
従業者10人以上,2022,栃木県,会社・団体の宿泊所,27.8
従業者10人以上,2022,栃木県,全体,57.7
従業者10人以上,2022,栃木県,旅館,49.3
従業者10人以上,2022,栃木県,簡易宿所,30.9
従業者10人以上,2022,沖縄県,シティホテル,47.0
従業者10人以上,2022,沖縄県,ビジネスホテル,49.8
従業者10人以上,2022,沖縄県,リゾートホテル,49.5
従業者10人以上,2022,沖縄県,会社・団体の宿泊所,14.4
従業者10人以上,2022,沖縄県,全体,48.9
従業者10人以上,2022,沖縄県,旅館,27.9
従業者10人以上,2022,沖縄県,簡易宿所,40.1
従業者10人以上,2022,滋賀県,シティホテル,43.1
従業者10人以上,2022,滋賀県,ビジネスホテル,62.4
従業者10人以上,2022,滋賀県,リゾートホテル,49.7
従業者10人以上,2022,滋賀県,会社・団体の宿泊所,15.8
従業者10人以上,2022,滋賀県,全体,54.8
従業者10人以上,2022,滋賀県,旅館,47.1
従業者10人以上,2022,滋賀県,簡易宿所,31.1
従業者10人以上,2022,熊本県,シティホテル,54.7
従業者10人以上,2022,熊本県,ビジネスホテル,64.3
従業者10人以上,2022,熊本県,リゾートホテル,35.4
従業者10人以上,2022,熊本県,会社・団体の宿泊所,33.5
従業者10人以上,2022,熊本県,全体,54.0
従業者10人以上,2022,熊本県,旅館,43.6
従業者10人以上,2022,熊本県,簡易宿所,24.3
従業者10人以上,2022,石川県,シティホテル,55.6
従業者10人以上,2022,石川県,ビジネスホテル,49.3
従業者10人以上,2022,石川県,リゾートホテル,40.8
従業者10人以上,2022,石川県,会社・団体の宿泊所,26.6
従業者10人以上,2022,石川県,全体,47.2
従業者10人以上,2022,石川県,旅館,41.0
従業者10人以上,2022,石川県,簡易宿所,29.6
従業者10人以上,2022,神奈川県,シティホテル,60.1
従業者10人以上,2022,神奈川県,ビジネスホテル,65.8
従業者10人以上,2022,神奈川県,リゾートホテル,59.7
従業者10人以上,2022,神奈川県,会社・団体の宿泊所,25.0
従業者10人以上,2022,神奈川県,全体,60.7
従業者10人以上,2022,神奈川県,旅館,52.9
従業者10人以上,2022,神奈川県,簡易宿所,35.0
従業者10人以上,2022,福井県,シティホテル,46.2
従業者10人以上,2022,福井県,ビジネスホテル,65.2
従業者10人以上,2022,福井県,リゾートホテル,56.7
従業者10人以上,2022,福井県,全体,55.5
従業者10人以上,2022,福井県,旅館,41.3
従業者10人以上,2022,福井県,簡易宿所,22.4
従業者10人以上,2022,福岡県,シティホテル,58.0
従業者10人以上,2022,福岡県,ビジネスホテル,54.0
従業者10人以上,2022,福岡県,リゾートホテル,28.1
従業者10人以上,2022,福岡県,会社・団体の宿泊所,30.5
従業者10人以上,2022,福岡県,全体,51.8
従業者10人以上,2022,福岡県,旅館,35.2
従業者10人以上,2022,福岡県,簡易宿所,25.5
従業者10人以上,2022,福島県,シティホテル,59.6
従業者10人以上,2022,福島県,ビジネスホテル,61.7
従業者10人以上,2022,福島県,リゾートホテル,44.5
従業者10人以上,2022,福島県,会社・団体の宿泊所,28.2
従業者10人以上,2022,福島県,全体,51.4
従業者10人以上,2022,福島県,旅館,38.3
従業者10人以上,2022,福島県,簡易宿所,11.4
従業者10人以上,2022,秋田県,シティホテル,51.6
従業者10人以上,2022,秋田県,ビジネスホテル,64.9
従業者10人以上,2022,秋田県,リゾートホテル,43.9
従業者10人以上,2022,秋田県,会社・団体の宿泊所,12.6
従業者10人以上,2022,秋田県,全体,52.5
従業者10人以上,2022,秋田県,旅館,42.1
従業者10人以上,2022,秋田県,簡易宿所,18.4
従業者10人以上,2022,群馬県,シティホテル,37.3
従業者10人以上,2022,群馬県,ビジネスホテル,58.9
従業者10人以上,2022,群馬県,リゾートホテル,43.4
従業者10人以上,2022,群馬県,会社・団体の宿泊所,21.9
従業者10人以上,2022,群馬県,全体,52.9
従業者10人以上,2022,群馬県,旅館,52.8
従業者10人以上,2022,群馬県,簡易宿所,34.0
従業者10人以上,2022,茨城県,シティホテル,57.4
従業者10人以上,2022,茨城県,ビジネスホテル,61.7
従業者10人以上,2022,茨城県,リゾートホテル,38.9
従業者10人以上,2022,茨城県,会社・団体の宿泊所,65.2
従業者10人以上,2022,茨城県,全体,58.1
従業者10人以上,2022,茨城県,旅館,38.7
従業者10人以上,2022,茨城県,簡易宿所,22.7
従業者10人以上,2022,長崎県,シティホテル,56.3
従業者10人以上,2022,長崎県,ビジネスホテル,68.8
従業者10人以上,2022,長崎県,リゾートホテル,47.1
従業者10人以上,2022,長崎県,会社・団体の宿泊所,16.3
従業者10人以上,2022,長崎県,全体,57.8
従業者10人以上,2022,長崎県,旅館,43.6
従業者10人以上,2022,長崎県,簡易宿所,37.9
従業者10人以上,2022,長野県,シティホテル,62.7
従業者10人以上,2022,長野県,ビジネスホテル,64.2
従業者10人以上,2022,長野県,リゾートホテル,36.3
従業者10人以上,2022,長野県,会社・団体の宿泊所,24.9
従業者10人以上,2022,長野県,全体,47.1
従業者10人以上,2022,長野県,旅館,37.3
従業者10人以上,2022,長野県,簡易宿所,14.9
従業者10人以上,2022,青森県,シティホテル,54.1
従業者10人以上,2022,青森県,ビジネスホテル,67.8
従業者10人以上,2022,青森県,リゾートホテル,32.0
従業者10人以上,2022,青森県,全体,59.5
従業者10人以上,2022,青森県,旅館,42.5
従業者10人以上,2022,青森県,簡易宿所,26.1
従業者10人以上,2022,静岡県,シティホテル,53.0
従業者10人以上,2022,静岡県,ビジネスホテル,62.3
従業者10人以上,2022,静岡県,リゾートホテル,41.2
従業者10人以上,2022,静岡県,会社・団体の宿泊所,21.6
従業者10人以上,2022,静岡県,全体,52.6
従業者10人以上,2022,静岡県,旅館,52.4
従業者10人以上,2022,静岡県,簡易宿所,19.3
従業者10人以上,2022,香川県,シティホテル,53.1
従業者10人以上,2022,香川県,ビジネスホテル,53.2
従業者10人以上,2022,香川県,リゾートホテル,49.0
従業者10人以上,2022,香川県,会社・団体の宿泊所,9.9
従業者10人以上,2022,香川県,全体,50.4
従業者10人以上,2022,香川県,旅館,48.8
従業者10人以上,2022,香川県,簡易宿所,17.5
従業者10人以上,2022,高知県,シティホテル,58.1
従業者10人以上,2022,高知県,ビジネスホテル,68.5
従業者10人以上,2022,高知県,リゾートホテル,43.6
従業者10人以上,2022,高知県,全体,59.4
従業者10人以上,2022,高知県,旅館,45.2
従業者10人以上,2022,高知県,簡易宿所,30.3
従業者10人以上,2022,鳥取県,シティホテル,68.7
従業者10人以上,2022,鳥取県,ビジネスホテル,53.5
従業者10人以上,2022,鳥取県,リゾートホテル,34.9
従業者10人以上,2022,鳥取県,全体,50.9
従業者10人以上,2022,鳥取県,旅館,44.5
従業者10人以上,2022,鳥取県,簡易宿所,36.9
従業者10人以上,2022,鹿児島県,シティホテル,56.1
従業者10人以上,2022,鹿児島県,ビジネスホテル,56.9
従業者10人以上,2022,鹿児島県,リゾートホテル,36.2
従業者10人以上,2022,鹿児島県,会社・団体の宿泊所,17.4
従業者10人以上,2022,鹿児島県,全体,50.6
従業者10人以上,2022,鹿児島県,旅館,40.7
従業者10人以上,2022,鹿児島県,簡易宿所,14.9
従業者10人以上,2023,三重県,シティホテル,65.6
従業者10人以上,2023,三重県,ビジネスホテル,66.3
従業者10人以上,2023,三重県,リゾートホテル,49.9
従業者10人以上,2023,三重県,会社・団体の宿泊所,25.1
従業者10人以上,2023,三重県,全体,58.9
従業者10人以上,2023,三重県,旅館,48.5
従業者10人以上,2023,三重県,簡易宿所,33.0
従業者10人以上,2023,京都府,シティホテル,68.1
従業者10人以上,2023,京都府,ビジネスホテル,71.0
従業者10人以上,2023,京都府,リゾートホテル,52.5
従業者10人以上,2023,京都府,会社・団体の宿泊所,58.6
従業者10人以上,2023,京都府,全体,66.7
従業者10人以上,2023,京都府,旅館,51.0
従業者10人以上,2023,京都府,簡易宿所,62.4
従業者10人以上,2023,佐賀県,シティホテル,60.4
従業者10人以上,2023,佐賀県,ビジネスホテル,76.5
従業者10人以上,2023,佐賀県,リゾートホテル,56.8
従業者10人以上,2023,佐賀県,会社・団体の宿泊所,8.3
従業者10人以上,2023,佐賀県,全体,61.4
従業者10人以上,2023,佐賀県,旅館,49.6
従業者10人以上,2023,佐賀県,簡易宿所,7.5
従業者10人以上,2023,全国,シティホテル,69.5
従業者10人以上,2023,全国,ビジネスホテル,72.0
従業者10人以上,2023,全国,リゾートホテル,54.3
従業者10人以上,2023,全国,会社・団体の宿泊所,32.0
従業者10人以上,2023,全国,全体,65.8
従業者10人以上,2023,全国,旅館,50.2
従業者10人以上,2023,全国,簡易宿所,44.1
従業者10人以上,2023,兵庫県,シティホテル,68.9
従業者10人以上,2023,兵庫県,ビジネスホテル,71.6
従業者10人以上,2023,兵庫県,リゾートホテル,47.7
従業者10人以上,2023,兵庫県,会社・団体の宿泊所,24.4
従業者10人以上,2023,兵庫県,全体,62.8
従業者10人以上,2023,兵庫県,旅館,55.0
従業者10人以上,2023,兵庫県,簡易宿所,25.8
従業者10人以上,2023,北海道,シティホテル,68.4
従業者10人以上,2023,北海道,ビジネスホテル,72.6
従業者10人以上,2023,北海道,リゾートホテル,47.2
従業者10人以上,2023,北海道,会社・団体の宿泊所,42.9
従業者10人以上,2023,北海道,全体,64.7
従業者10人以上,2023,北海道,旅館,50.3
従業者10人以上,2023,北海道,簡易宿所,43.1
従業者10人以上,2023,千葉県,シティホテル,66.1
従業者10人以上,2023,千葉県,ビジネスホテル,65.4
従業者10人以上,2023,千葉県,リゾートホテル,76.8
従業者10人以上,2023,千葉県,会社・団体の宿泊所,22.3
従業者10人以上,2023,千葉県,全体,67.0
従業者10人以上,2023,千葉県,旅館,49.5
従業者10人以上,2023,千葉県,簡易宿所,44.1
従業者10人以上,2023,和歌山県,シティホテル,71.1
従業者10人以上,2023,和歌山県,ビジネスホテル,74.0
従業者10人以上,2023,和歌山県,リゾートホテル,48.5
